"Name","Latitude","Longitude","Year","LoganProbability","pestCode","climGrid","LoganProbability2b","SafranyikProbability","SafranyikP3P4Probability","ColdToleranceSurvival","HybridCT","ProductpLpSpC","GeometricproductpL2bpSpC","GeometricproductpL2bpC"
"043-011",69.5007095337,-101.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"044-011",69.5007095337,-99.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"045-011",69.5007095337,-97.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"046-011",69.5007095337,-95.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"047-011",69.5007095337,-93.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"048-011",69.5007095337,-91.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"049-011",69.5007095337,-90,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"050-011",69.5007095337,-88.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"051-011",69.5007095337,-86.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"052-011",69.5007095337,-84.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"053-011",69.5007095337,-82.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"054-011",69.5007095337,-80.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"055-011",69.5007095337,-78.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"056-011",69.5007095337,-76.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"057-011",69.5007095337,-75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"058-011",69.5007095337,-73.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"059-011",69.5007095337,-71.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"060-011",69.5007095337,-69.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"061-011",69.5007095337,-67.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"062-011",69.5007095337,-65.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"063-011",69.5007095337,-63.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"007-012",67.5965805054,-168.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"008-012",67.5965805054,-166.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"009-012",67.5965805054,-165,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"010-012",67.5965805054,-163.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"011-012",67.5965805054,-161.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"012-012",67.5965805054,-159.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"013-012",67.5965805054,-157.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"014-012",67.5965805054,-155.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"015-012",67.5965805054,-153.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"016-012",67.5965805054,-151.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"017-012",67.5965805054,-150,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"018-012",67.5965805054,-148.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"019-012",67.5965805054,-146.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"020-012",67.5965805054,-144.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"021-012",67.5965805054,-142.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"022-012",67.5965805054,-140.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"023-012",67.5965805054,-138.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"024-012",67.5965805054,-136.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"025-012",67.5965805054,-135,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"026-012",67.5965805054,-133.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"027-012",67.5965805054,-131.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"028-012",67.5965805054,-129.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"029-012",67.5965805054,-127.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"030-012",67.5965805054,-125.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"031-012",67.5965805054,-123.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"032-012",67.5965805054,-121.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"033-012",67.5965805054,-120,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"034-012",67.5965805054,-118.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"035-012",67.5965805054,-116.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"036-012",67.5965805054,-114.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"037-012",67.5965805054,-112.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"038-012",67.5965805054,-110.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"039-012",67.5965805054,-108.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"040-012",67.5965805054,-106.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"041-012",67.5965805054,-105,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"042-012",67.5965805054,-103.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"043-012",67.5965805054,-101.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"044-012",67.5965805054,-99.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"045-012",67.5965805054,-97.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"046-012",67.5965805054,-95.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"047-012",67.5965805054,-93.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"048-012",67.5965805054,-91.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"049-012",67.5965805054,-90,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"050-012",67.5965805054,-88.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"051-012",67.5965805054,-86.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"052-012",67.5965805054,-84.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"053-012",67.5965805054,-82.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"054-012",67.5965805054,-80.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"055-012",67.5965805054,-78.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"056-012",67.5965805054,-76.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"057-012",67.5965805054,-75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"058-012",67.5965805054,-73.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"059-012",67.5965805054,-71.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"060-012",67.5965805054,-69.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"061-012",67.5965805054,-67.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"062-012",67.5965805054,-65.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"063-012",67.5965805054,-63.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"064-012",67.5965805054,-61.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"065-012",67.5965805054,-60,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"005-013",65.6924514771,-172.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"006-013",65.6924514771,-170.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"007-013",65.6924514771,-168.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"008-013",65.6924514771,-166.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"009-013",65.6924514771,-165,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"010-013",65.6924514771,-163.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"011-013",65.6924514771,-161.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"012-013",65.6924514771,-159.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"013-013",65.6924514771,-157.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"014-013",65.6924514771,-155.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"015-013",65.6924514771,-153.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"016-013",65.6924514771,-151.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"017-013",65.6924514771,-150,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"018-013",65.6924514771,-148.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"019-013",65.6924514771,-146.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"020-013",65.6924514771,-144.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"021-013",65.6924514771,-142.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"022-013",65.6924514771,-140.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"023-013",65.6924514771,-138.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"024-013",65.6924514771,-136.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"025-013",65.6924514771,-135,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"026-013",65.6924514771,-133.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"027-013",65.6924514771,-131.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"028-013",65.6924514771,-129.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"029-013",65.6924514771,-127.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"030-013",65.6924514771,-125.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"031-013",65.6924514771,-123.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"032-013",65.6924514771,-121.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"033-013",65.6924514771,-120,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"034-013",65.6924514771,-118.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"035-013",65.6924514771,-116.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"036-013",65.6924514771,-114.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"037-013",65.6924514771,-112.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"038-013",65.6924514771,-110.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"039-013",65.6924514771,-108.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"040-013",65.6924514771,-106.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"041-013",65.6924514771,-105,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"042-013",65.6924514771,-103.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"043-013",65.6924514771,-101.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"044-013",65.6924514771,-99.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"045-013",65.6924514771,-97.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"046-013",65.6924514771,-95.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"047-013",65.6924514771,-93.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"048-013",65.6924514771,-91.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"049-013",65.6924514771,-90,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"050-013",65.6924514771,-88.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"051-013",65.6924514771,-86.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"052-013",65.6924514771,-84.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"053-013",65.6924514771,-82.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"054-013",65.6924514771,-80.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"055-013",65.6924514771,-78.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"056-013",65.6924514771,-76.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"057-013",65.6924514771,-75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"058-013",65.6924514771,-73.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"059-013",65.6924514771,-71.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"060-013",65.6924514771,-69.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"061-013",65.6924514771,-67.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"062-013",65.6924514771,-65.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"063-013",65.6924514771,-63.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"064-013",65.6924514771,-61.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"065-013",65.6924514771,-60,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"066-013",65.6924514771,-58.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"003-014",63.7883224487,-176.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"004-014",63.7883224487,-174.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"005-014",63.7883224487,-172.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"006-014",63.7883224487,-170.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"007-014",63.7883224487,-168.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"008-014",63.7883224487,-166.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"009-014",63.7883224487,-165,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"010-014",63.7883224487,-163.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"011-014",63.7883224487,-161.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"012-014",63.7883224487,-159.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"013-014",63.7883224487,-157.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"014-014",63.7883224487,-155.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"015-014",63.7883224487,-153.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"016-014",63.7883224487,-151.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"017-014",63.7883224487,-150,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"018-014",63.7883224487,-148.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"019-014",63.7883224487,-146.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"020-014",63.7883224487,-144.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"021-014",63.7883224487,-142.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"022-014",63.7883224487,-140.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"023-014",63.7883224487,-138.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"024-014",63.7883224487,-136.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"025-014",63.7883224487,-135,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"026-014",63.7883224487,-133.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"027-014",63.7883224487,-131.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"028-014",63.7883224487,-129.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"029-014",63.7883224487,-127.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"030-014",63.7883224487,-125.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"031-014",63.7883224487,-123.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"032-014",63.7883224487,-121.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"033-014",63.7883224487,-120,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"034-014",63.7883224487,-118.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"035-014",63.7883224487,-116.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"036-014",63.7883224487,-114.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"037-014",63.7883224487,-112.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"038-014",63.7883224487,-110.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"039-014",63.7883224487,-108.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"040-014",63.7883224487,-106.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"041-014",63.7883224487,-105,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"042-014",63.7883224487,-103.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"043-014",63.7883224487,-101.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"044-014",63.7883224487,-99.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"045-014",63.7883224487,-97.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"046-014",63.7883224487,-95.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"047-014",63.7883224487,-93.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"048-014",63.7883224487,-91.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"049-014",63.7883224487,-90,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"050-014",63.7883224487,-88.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"051-014",63.7883224487,-86.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"052-014",63.7883224487,-84.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"053-014",63.7883224487,-82.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"054-014",63.7883224487,-80.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"055-014",63.7883224487,-78.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"056-014",63.7883224487,-76.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"057-014",63.7883224487,-75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"058-014",63.7883224487,-73.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"059-014",63.7883224487,-71.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"060-014",63.7883224487,-69.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"061-014",63.7883224487,-67.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"062-014",63.7883224487,-65.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"063-014",63.7883224487,-63.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"064-014",63.7883224487,-61.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"065-014",63.7883224487,-60,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"005-015",61.8841934204,-172.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"006-015",61.8841934204,-170.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"007-015",61.8841934204,-168.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"008-015",61.8841934204,-166.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"009-015",61.8841934204,-165,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"010-015",61.8841934204,-163.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"011-015",61.8841934204,-161.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"012-015",61.8841934204,-159.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"013-015",61.8841934204,-157.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"014-015",61.8841934204,-155.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"015-015",61.8841934204,-153.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"016-015",61.8841934204,-151.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"017-015",61.8841934204,-150,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"018-015",61.8841934204,-148.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"019-015",61.8841934204,-146.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"020-015",61.8841934204,-144.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"021-015",61.8841934204,-142.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"022-015",61.8841934204,-140.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"023-015",61.8841934204,-138.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"024-015",61.8841934204,-136.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"025-015",61.8841934204,-135,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"026-015",61.8841934204,-133.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"027-015",61.8841934204,-131.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"028-015",61.8841934204,-129.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"029-015",61.8841934204,-127.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"030-015",61.8841934204,-125.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"031-015",61.8841934204,-123.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"032-015",61.8841934204,-121.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"033-015",61.8841934204,-120,1875,0.66667,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"034-015",61.8841934204,-118.125,1875,0.66667,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"035-015",61.8841934204,-116.25,1875,0.66667,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"036-015",61.8841934204,-114.375,1875,0.66667,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"037-015",61.8841934204,-112.5,1875,0.33333,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"038-015",61.8841934204,-110.625,1875,0.33333,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"039-015",61.8841934204,-108.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"040-015",61.8841934204,-106.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"041-015",61.8841934204,-105,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"042-015",61.8841934204,-103.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"043-015",61.8841934204,-101.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"044-015",61.8841934204,-99.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"045-015",61.8841934204,-97.5,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"046-015",61.8841934204,-95.625,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"047-015",61.8841934204,-93.75,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"048-015",61.8841934204,-91.875,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"049-015",61.8841934204,-90,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"050-015",61.8841934204,-88.125,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"051-015",61.8841934204,-86.25,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
"052-015",61.8841934204,-84.375,1875,0,"MPB","20CR",NA,NA,NA,NA,NA,NA,NA,NA
